cusId,resId,revId
ANlTRJA7p1HWdco2akkNiA,WsnrBFTAYz3oAD6LS3CWkg,pJ9qA5dvJ5G52XeKXl3jDQ
t8-ckB6Ivufx08uvRtw96w,WsnrBFTAYz3oAD6LS3CWkg,Yzcx9Rj9yazF4kxZnXgv2A
2ldpENVgTSHdL3jRDT30dA,WsnrBFTAYz3oAD6LS3CWkg,XwdYnH8cBTWxYvvsilnqUA
wKOZBXMYtIReLToh34si7Q,wtc_pn0bIlAHvuWJTA9fcA,3CCdq1hvMdHUJqU49U9CiA
FeWvi0Vwa2W4zfhobIoV8w,wtc_pn0bIlAHvuWJTA9fcA,dbDTSmQHz5d1LzZWxhAoHQ
gYIVmguE6P5MDke5Keff4g,wtc_pn0bIlAHvuWJTA9fcA,SgRchGTuknMEQWQUCYGbjA
X-PJ2iZyw_zqhnwgyoqxyw,WTJ0tdc3_tsTmYABrfamqw,qyJpmKnRlP-CZZzPv2-GzQ
EqZ2dCmKKhN1EurBeFTjdg,WTJ0tdc3_tsTmYABrfamqw,a_oJ_INJmrTYpiQUZ9UAeg
nbG-r6eWAori6kBCm2dC3A,WTJ0tdc3_tsTmYABrfamqw,J-tdOYcWdAtSwWmEsP2ocQ
ynXX8T9_GXpPlHDQZ1bgmg,WtlS5_7zB1yHz5XfqE-hhw,PkYeEEmmco4UUbAyxSaqfQ
D9KUDtVoRhj76S3xy_KftA,WtlS5_7zB1yHz5XfqE-hhw,Ds-h2h_Sj7Yo1mBputbOdA
JeeB3yUsF9TID3fcQxa0lw,WtlS5_7zB1yHz5XfqE-hhw,O0fiJLoF6ok1NbuZYPzyWg
53PjYuZ4KJgiYNUnrG75hQ,wTz5b1FR8Af06LKjf9eTDQ,061WcTSUmjdmPx2GuLJekg
3o3UmnVJ-F0uX_w_1GC3Mg,wTz5b1FR8Af06LKjf9eTDQ,zYkzSgzR0CcN3bpmyOHdiQ
ArULlzfpPwmVJMFWgwJgAA,wTz5b1FR8Af06LKjf9eTDQ,QtfXT_QNVMnPz1SoEpWuqg
kKbT19qexpqiSCf3c37TXw,WU0_JLNqgi2oRpyVyqiTww,_tzLSqk4_gYoF9VVKH7TyQ
ZNoNNISWOT9D5yIZOSzbCg,WU0_JLNqgi2oRpyVyqiTww,twdJLLV0o1fCxzMtHYW60Q
NTIqaKV-RDsV0MPQF6D0ww,WU0_JLNqgi2oRpyVyqiTww,Yq5UpCkXK15cQr-copZb4A
sHhHslR_CIWdjUoFiymVmQ,Wu7wEakuGfBWsrNmFZ1KdA,0QjiEC96xdqinQKgKjenqg
HSOQaaaZO8EAUWucz4ohQw,Wu7wEakuGfBWsrNmFZ1KdA,XsIiUHIKIspMsrIbG1dW_A
XEwEdPIjryudxfU098wapg,Wu7wEakuGfBWsrNmFZ1KdA,3YLcO4oxvmr5GgBIsRbsHA
GX4w0Jy_Lk9wX0qzdadmgg,wUQNzrnG2J9Er8rfEP8Fkg,RXsFCwfxo3WobkofTZzEQA
-AcjuKY0tc6A6FEcQGmaBQ,wUQNzrnG2J9Er8rfEP8Fkg,zr2xaO2pwfG2KQXlkkqHeg
Imp_vBTRN7faVibqpdu8fw,wUQNzrnG2J9Er8rfEP8Fkg,ajTykivaTiHh9qnJEHz87Q
qy8DP0GZ4KIsNdnepjSLZQ,wV_tZWH-Vlzc1rrfAXd8qQ,Laa7csN7KiuY3wIgHSzj2g
ncAOj5Xz-XS6bpSnTWp3tQ,wV_tZWH-Vlzc1rrfAXd8qQ,pq_hLqZRfV60y9k2OcChHg
rQJVCLhd5i3OqvvL2yZrrw,wV_tZWH-Vlzc1rrfAXd8qQ,Ckbh0YbIlQvHvz7z4rd4ww
9HSHU_aHFktJrBMD5SYUYw,wVDZXoWPjFNSUFBnlrr5hA,6eUr7WORoyIkf-pSb0ovvg
i4vKeyVu22aZJ0EgcVsdQg,wVDZXoWPjFNSUFBnlrr5hA,Tgzeo_bEBIK020uiBHBjcw
XEwEdPIjryudxfU098wapg,wVDZXoWPjFNSUFBnlrr5hA,Xd21V7JkDcbjVboTkQhQ4A
jD-NyIIZAEidmx6dROjPMw,WVhm6ccUOpItmfPuWMpRTA,UlehOphNUO2X332xOUjw_w
Avoyrgk7MNuJeepqdyaHfA,WVhm6ccUOpItmfPuWMpRTA,S7940sfsE7TM-1MHuD5y8w
iPBqKozHNI91Mrb_yGfLFw,WVhm6ccUOpItmfPuWMpRTA,MyPQqxe9MnUU5F-nKJ_lCw
sfkIq0XKabrLYueBUwheTA,WvYmGIpmhoFgvLLxyI77LA,wUfHKBCrUGeb55ItMvIGmQ
9HGR8sU_zm15sI109H-SGQ,WvYmGIpmhoFgvLLxyI77LA,gxixa39ZLCfa_fp2Y9ecFw
8KpOOdlzTyQR89kyevCd-Q,WvYmGIpmhoFgvLLxyI77LA,f3Ccvb9Y3eI6vmTR6vsGdw
6Zyt_YrA10anHT4s-uWf7A,wwb9yLmB7Du3W2d6fuVzpw,cf9EG7qWh7ZeCqxVAl3Xzg
hKruFxYmqMviMOu4rUj4YA,wwb9yLmB7Du3W2d6fuVzpw,o0g3lLYs0e1Eqm1S-NrJTQ
4Ta1rmFHcp0CbvHc4L7zJw,wwb9yLmB7Du3W2d6fuVzpw,TAaMyo1Sjkd98La80Klsuw
v52ooSrVzp_jZ1_Y0zDSsQ,wXpDfC8R1LY-F9IhAjPTfA,3rLpNnH73k7S_v-mJRR93g
F9hqH5JyPlUrF0wi2xPUVg,wXpDfC8R1LY-F9IhAjPTfA,ERCO_1kDgkBUT6-hKv6SsQ
ZrjLeUyvtJzvpojc62Wczg,wXpDfC8R1LY-F9IhAjPTfA,puDb_xS6rf9Oj9Na2UM9Ew
pMPcR4uckz5aMHZR0iNaDQ,wyRyUQ5Gj5sCj0xz_OFmKA,lGY2UgroGe6F7dBHdTyNCw
H6MVRLp4Yj6ry8h3i9WWVw,wyRyUQ5Gj5sCj0xz_OFmKA,nTlEZyBDF6cw47nz4lXNoQ
hvjJv97uBNpkQJruHOJ8Vg,wyRyUQ5Gj5sCj0xz_OFmKA,-p0VUowjXYLjv3BT88kdLw
0cQbASFH_Fi1mwnymzEAzQ,wywdThfcwgMcuWe0EgyD8A,wENOW8f14TbaZPRf32g6ng
qdQFj7DSItkXZgURSBw1gw,wywdThfcwgMcuWe0EgyD8A,8qluT7zSI1Z_gFFBeF70UQ
W1AFbtC37Q1RzdrKS51NmQ,wywdThfcwgMcuWe0EgyD8A,dwJmJADafG5rhuC3OtFanQ
uFFePpSofal7gec5gAs2uQ,wzFOY58dTScGOV_x4im0_Q,PlIDFJuc81WApbJzjCyoBQ
z69KBIDEiCTp3z2ar4wrOw,wzFOY58dTScGOV_x4im0_Q,7zQK3CKW7uPm5CG-0cZDpg
311oyT5yvLunoBcvUMbitg,wzFOY58dTScGOV_x4im0_Q,oaTyMLC3I-8F7WrJkdSBFQ
WoEfl5cpreTvMC5d_0UOMQ,wZi_d3sSSPzAojTEYmClug,1K8ROOXjdhL1_vAnkCbRqQ
iaGCdiT6srqt2mmx_7Cf0w,wZi_d3sSSPzAojTEYmClug,48zMCr8-Rcpga4HnlfN20Q
ESId-Ns-PK5bJc7uCCUknw,wZi_d3sSSPzAojTEYmClug,qOpJmTzfNMGIgDCPlkbH1g
pYrBPBKPilpIciVY5oeYeA,wZlxI1Psmg31JlPRVEmXiQ,TTzgfYsCll2MZmlOvNERGw
91cPVHf1VvMc0oyOtWVV4A,wZlxI1Psmg31JlPRVEmXiQ,_nGcXzbLjSkNW-zz-xi3bw
z0WFcKPUG4ojhusIHzw59w,wZlxI1Psmg31JlPRVEmXiQ,zeqxxuWO0ti0-xZvvZfCLg
28izLeSPMOgOL7TeS-1DQw,wzrJWwXxkGNa_zfHonkP1g,D-vyCq2wNbDIaaGZqWO2aA
8HXEw6bKnA5_Cw7JDIY5cA,wzrJWwXxkGNa_zfHonkP1g,oYtiV2UF7gMhsiAFepTVGQ
bGjvPlHfLhLUsObIwC6Nbg,wzU5moi-ezzcfYUInOwxAA,Vmg-VhqHepZ_3jLlvXVmXA
tgeFUChlh7v8bZFVl2-hjQ,wzU5moi-ezzcfYUInOwxAA,k9992G9kJ_lf1UDj0p2WZA
GhuMzO3JVds90tweXV5t7A,wzU5moi-ezzcfYUInOwxAA,RHv1gE2gJI5A3vrEN-q81g
jD-NyIIZAEidmx6dROjPMw,x_7P7SNHmPKpLVnlY_IvPQ,TSJVoQCVFAmnjqM4JMqR-Q
11lnSde5FZskt3Kn_3xU3g,x_7P7SNHmPKpLVnlY_IvPQ,5I5YHc5jULqEy2zO8LrgjQ
6coWsGoTu-Srx7ucZFoTgw,x_7P7SNHmPKpLVnlY_IvPQ,6YJ9YXpxqiw5Qo3_kwLLVA
8JgvYgFV77QhNiGoCO31Vw,X-_Iw5Fc6p6ev-a7lo399g,tfR5gsqVgab9j-WFN_jAdA
AAVBlG4CpM6XRLG2UUaaZg,X-_Iw5Fc6p6ev-a7lo399g,uw3fqu5z-ta4jV070tPoEg
Cgr4sRYweMjeZzYV32VD3A,X-_Iw5Fc6p6ev-a7lo399g,D2xYBKQXiB3Ifrf1Kix5FQ
DkMWKyKGHiNU0XYZY9j7LA,X1L-AGQsejIHxQWMu108uw,jDVeVRkk7VjoqjPZyni9Vw
tXEuzI89_xYqK6whb92pxw,X1L-AGQsejIHxQWMu108uw,N7CnhSTOE3TCTxXwkqhLSg
Rkx2p-lODCQ02LFpoG-8zw,X1L-AGQsejIHxQWMu108uw,CJTYWSmRSnTTWqIeVmgzgA
-OnBX6dwScOWzHvq4wme1g,x3a8w8XmXfcZd2LYal0yAw,Jzrg2lVjDxtFMot58NJBiw
fe6yVpMxJjQCFrqDJuloNg,x3a8w8XmXfcZd2LYal0yAw,-VhnwwWVCSWtvWhubGVIBQ
WFP-b1Aep71xjS3TiGEC2Q,x3a8w8XmXfcZd2LYal0yAw,3QG_1_fNXtcCOrY5PVIzvg
3wo_XFYuG_WhbQjSoyq_3A,x3iIsyODkG0BRNxQNgoYlA,Y0YZlJmkJTcMCi0-SzZcTg
5qJg0Ndx8g9gJN0kf62bbw,x3iIsyODkG0BRNxQNgoYlA,BGXiEP42cmnL657dU_tA2Q
jSgG4bczH7efeE0ZnhL9Eg,x3iIsyODkG0BRNxQNgoYlA,QYxVq4Cr3ljW-Kc6swRSiQ
-4dPB9gKEZxONCp3AjNsKA,X3O37pLc-98J4P-mSwk5Tw,X6jyvyBbqC2ry6QMWNb2Fw
Q6iyNItaXTxi1b2Ln9NRWw,X3O37pLc-98J4P-mSwk5Tw,wh5eZ6OeaFPEuzP2Gi1guQ
yU6tpYU-mkuXfNpgwBmaxw,X3O37pLc-98J4P-mSwk5Tw,hnzhY1KcBF3Eq4C4x_g4mA
Eho1tGZM3H0q2aUYnDAo2Q,X4z4mXVBN3zBntApWUs5zA,OynLj9goFlhH1IFsarGg4g
nmO_hsHKIf61DMUeHOFeCw,X4z4mXVBN3zBntApWUs5zA,f9rZf1ZbiStO91T81EYi9A
OcpLDpYQm4s9TAoy9kGJBw,X4z4mXVBN3zBntApWUs5zA,-2FziuTgB-7q7cMUwLa8Rg
0aBTYXlP3z5nJ7okTARj8A,x6aty3EpPv7nlyanajz0Iw,Z6WyP7HV7fZPG5pqdTQTeg
xj5Dm8GEyvgK_zDN6YfOlg,x6aty3EpPv7nlyanajz0Iw,3ZwEx9qrKAiLnSrXkRf8qg
dBi3fMKDg8Gqos0cI-wb1A,x6aty3EpPv7nlyanajz0Iw,AvfH0ZsUBKP12p4j09mnTQ
YwHYN4K310Ra9wAUUb6ToA,X6feS-Ojm6vcD98BH4Ii9g,uXzNI1zdW5LzodGA1hIHeg
QAyoU_99bm565J99SIBDOQ,X6feS-Ojm6vcD98BH4Ii9g,XxSf-eV2iO-LtQcgN-E2uw
hSuYCIDcXFM32vFIWulJzg,X6feS-Ojm6vcD98BH4Ii9g,0E-S4HO_Xftlez3J4YrjGw
bI5b9gC4HJ_qAefoG850bw,X6rZ_xSJyyBRcasSlwDKPQ,MNlcleUtw8fZHrffxvOItw
atFzwO_8LjsErGDfZMl3Yw,X6rZ_xSJyyBRcasSlwDKPQ,hHLVpBL6noWt_MdFvt6yig
FrorJ3Rm-H0JjrIiGeatnA,X6rZ_xSJyyBRcasSlwDKPQ,Jp9Cp-T5rDZJlgM7DoQ3yg
2-1nNo0j2BLWN_XJp6lDBg,x7epe1uc0hIMPYiyqM7M7g,Sh7OkEsQl54job8orhJNuA
g-r6NMt10NntVjIh-fGVFQ,x7epe1uc0hIMPYiyqM7M7g,Mb0_YxkEQiwPdnTdXXHz6w
D-EJL6lIdpL6X8WGAxyMrQ,x7epe1uc0hIMPYiyqM7M7g,0rY31JAmasg7aGprjkdKrA
_sdkk_t7PLznH_f1rPbESA,X82wyV64kyWo-7ERI88LEA,GNaM10X0xuG1veFkqX460g
yKofALcKQfWBEpNbDLXdWw,X82wyV64kyWo-7ERI88LEA,79H4fhSOeu5HhxVb_XHGnw
N4D1M93K3MHDvKu9oauMMQ,X82wyV64kyWo-7ERI88LEA,VMPpmcxx6dSVvRud66Gu7w
FrYOIJCOsj8bJsmAFq3Ljw,x8F-i1SSNP5cOnUD3yl0fQ,V91D8KWyVlvcTr2T_HcJkw
MIlZt9h-PBwFkodFcM_PLg,x8F-i1SSNP5cOnUD3yl0fQ,WTJazy3AXs7Bi-EGe4gaYg
GbzxAr0VYxGoQyeTqQroVw,x8F-i1SSNP5cOnUD3yl0fQ,qVpPx0HMDFfm16yIp8olUw
bzwjlrieTMMSJeZ1ayPLbA,X8imRrNd6G5Z1ekSEwC8YA,5wqzQdfysWcRCZ-pxT8Sfg
PWJVoalQp9Ld0KRyDBYRnQ,X8imRrNd6G5Z1ekSEwC8YA,bX8OOnE3ymzwAfCa1I4AiQ
ncAOj5Xz-XS6bpSnTWp3tQ,X8imRrNd6G5Z1ekSEwC8YA,8is9-iw9QFrBNYg11WX7Ag
4Ta1rmFHcp0CbvHc4L7zJw,x8v2djyvsjTVnsT8xoM3lA,j0t_dWW4G8IdntBMYp7Ifg
lOtfciV-gTkJCIBpOshx0g,x8v2djyvsjTVnsT8xoM3lA,xeoGhO2S4RoaX6qSJXLOJA
ktb6YKwUWDFt3cgSkCunBA,x8v2djyvsjTVnsT8xoM3lA,Jb1pm3U2A5sWXlRAuLMKSw
9C0yNlTxSxTtEQlGeaQGXw,x9AvLpNa6QWwNeDp3FY8Rw,kxlf9bqmJNZfRFVXK8es9w
Ai8m4oHSUiJ_5v-wXxgvpw,x9AvLpNa6QWwNeDp3FY8Rw,aurErK3a3UiUQYOVatVAZg
prVpdV1BSdvgV0uW9gJHRw,x9AvLpNa6QWwNeDp3FY8Rw,_v_VCwR51_qB1B_lqAuT9w
McQWSLZV02qr1oYTjtPtWA,X9fLg0LjQZfoUcb18i7hug,-AZTgepvb-rG7Lz9XCV3Og
Q6DA6xhOqU5WzXFcdhFH1g,X9fLg0LjQZfoUcb18i7hug,hwtHq9GshrpEHo55OFU-IQ
HXqNcI6xm5t6pFTgKu6ShA,X9fLg0LjQZfoUcb18i7hug,Bf1mAImvMeSq4zXWWClRHw
bSwpgD1SlrFF_pD6AdFwpQ,XAbxIfxcgBCP9gRFERRSBw,jJ05bRn4WU39XISapVyqGA
Uzb1MP4vRhWXcCwXZLDNzw,XAbxIfxcgBCP9gRFERRSBw,rC3f7v8aUqKo2sx5KoeB1Q
SAGGHG3CXYozHko6BBKmRA,XAbxIfxcgBCP9gRFERRSBw,wkNkHo0h9zj7pVQOwtnw6w
YBGbMzPEy1NKPvicYTRnOg,xAtk2QCUr_C9f40zszQxyg,sTaY9dhog2yVXsJJoLIBZQ
r5SJ2xEbjcfOIIdXwQJKHg,xAtk2QCUr_C9f40zszQxyg,5J5qB8wzNTGYMo-9egSGng
HWpwlW5PMO2AeWcyaInKaA,xAtk2QCUr_C9f40zszQxyg,SMJeZD4CpnxfS5dUcgOudQ
OoMtjWC9_gftKxs5v0Ea9Q,XaVU--BdNkTgbc3E-5fdtA,jojXia9wnUPIFnrexK6XUQ
QBI6lVnzQNxkuNIi2dqkaw,XaVU--BdNkTgbc3E-5fdtA,DQ0baAasmtmose8X92LK-A
UAFfCKaD9dlVRW7EnMXZgw,XaVU--BdNkTgbc3E-5fdtA,ffr8u8lkcDqFP4cdReXfqg
KNaUnmmFbw4h6X_EOWoOEg,xAYBLa92uPe8UHi_Hd3-Mw,N0Ktc1xmtn37ekL6jngw-Q
SIeSKv_7bo_hjhD-HS2lsg,xAYBLa92uPe8UHi_Hd3-Mw,nskGCm2S03QXRPdnrmUk4w
aNcPusU7qgAOIQBfm93g6A,xAYBLa92uPe8UHi_Hd3-Mw,DiNIf0M7imQli0WczSEkMA
wy22Il6zW_sJOZLAH19oKQ,xbpKt-oMCx5DuJuv0At1Ng,R74vrnT2l24jWOnra8QcRQ
GWOf1oB2mTalRY_A-EjSiQ,xbpKt-oMCx5DuJuv0At1Ng,aoNCHFdMJAYvQfWTxbI1IA
VC3HG0L6EPtWCxc7N-ZApg,xbpKt-oMCx5DuJuv0At1Ng,oNeinjMbCvLTLEmkMq2-tA
kGKzgap3820RDVLJBihYxA,xcmJSS6LAGWLWAsVK6LALA,ET-hAE4z7Oo6VcSZcCydVg
H7TUtDAIIW9yOBhO9C0yqw,xcmJSS6LAGWLWAsVK6LALA,0JNS_MS-AlOERPgJ4837gA
o80NBY45lbtzjCKMZNTIEg,xcmJSS6LAGWLWAsVK6LALA,WpamxTefIzZ_IxRTd4qTuA
26hZh6uEFqq1wZYjsvS63Q,xCnPFAejeiAIq-ld_fFJdA,YyXzKcpgQpYAWd5vYZmb8w
5nZ14nCiJvgcLwcKGivA9Q,xCnPFAejeiAIq-ld_fFJdA,AzZj3IJuj085n6bon6BcOg
9qJ7q_mfwVUNiRtCph7w8A,xCnPFAejeiAIq-ld_fFJdA,uZnkoSCrC_EsEL0n6eeO4w
KLVIvgIzMR_D5BtRxDqeXQ,Xe5oLlkm_TbaS5Kd_gyPOg,555PbOhB3e6lVg1WBlC3mQ
yVr9Lmu648DpZVAJbhqMdQ,Xe5oLlkm_TbaS5Kd_gyPOg,E62p3g_4UfoLi7GByOvp7w
VSTzd1obkGWalimUPPAJrg,Xe5oLlkm_TbaS5Kd_gyPOg,p29VVgAQxK5-pegq_2vXjA
E49gZ0g-nTphjGu4z8HGfw,xeFFeCzuDmgdWI28JmXOKg,KHiC6_Ay0x-Pu78FSUl6gQ
5vTVgp9DUkyYCZNvbvIpWQ,xeFFeCzuDmgdWI28JmXOKg,j3ayU81TPeKJUnCcfyeHRQ
OHtrsLg118TpoKC_VnmCoQ,xeFFeCzuDmgdWI28JmXOKg,zglrKxZegIGz0SVQrwJ6sA
1o3mL0OW1qa6_6Nxk4qrBA,xEI8Pe_LvwxwKlJp5w4boQ,WBrf_CLAHqyzyddjmYs9vw
8tSYmEpvDQQBOTPDUf-maA,xEI8Pe_LvwxwKlJp5w4boQ,jOR3Bm7AK8vfCwZNutDfKw
pnRivzvnb-EM01A-MvUS-w,xEI8Pe_LvwxwKlJp5w4boQ,nKAddeJrI3Gf_jDUEIjyFQ
xCzX2_MrHRIjYVio5jrSVw,xEjqTML4oCWAavtdICuThQ,1Dr4khukAvqDRUBAhOQHSw
XEwEdPIjryudxfU098wapg,xEjqTML4oCWAavtdICuThQ,T1Q9wOLM5bgcTaaZOREKLA
eK3YP4lrM4ffe9SeffqDig,xEjqTML4oCWAavtdICuThQ,e1JHTJPU7erfaydHSCE8Fw
zITiEJqu-QxHQuwBF5rRjA,XEON_3wKWtnFHDJIcoUVFg,MZ69OkSG9BF2k_KqpUWBZw
iGYRLTKgouGFM2l2z1oyzQ,XEON_3wKWtnFHDJIcoUVFg,y42Gz7mATcjW9LYMfgUQ6Q
sMsW_2yRlhF1gWvnkDL-6Q,XEON_3wKWtnFHDJIcoUVFg,39ik5SKqo6uPFN2WR9R5PQ
1iMtOlXd7BRaCDejF1wZIA,xeOXTasySvPyKTZC6-BxFQ,ZvI6GPdGl0FdUfwYbpB1wg
zYTNJMpV-Ur4qNCIYX_otQ,xeOXTasySvPyKTZC6-BxFQ,U922SrJ_cV7gzzsiY5dcJw
mTy1msUA0ogqVtY4KLkmUQ,xeOXTasySvPyKTZC6-BxFQ,hDhIrbrSjxJdnK5t-UtxNQ
UeM96iqgqnwqhaVhiydxXg,XEvLTGnZ_ZLI3CiPlzM2NA,AgywHj3buZLrdG4BHBNRqw
SaVDY7PIHzSBO2fCYssEiw,XEvLTGnZ_ZLI3CiPlzM2NA,3n_2Wj-oPTdQo_8Ul1TE_g
9u2B6j9SAYTNXmDoMGDYgw,XEvLTGnZ_ZLI3CiPlzM2NA,TTh4kgYb5WlwgXuOi4TT-Q
pYrBPBKPilpIciVY5oeYeA,xf54GZlnK6GV20w1zSBPOg,kFcvw3-24j84x-ikzwDKDQ
1q7U_4ZPUZwChni0LOmtFw,xf54GZlnK6GV20w1zSBPOg,djrW2ZwjX_65TCRwL8y1-A
omUOBO7AaUvaVMNTVKgY0w,xf54GZlnK6GV20w1zSBPOg,-EF1nh1LNwWDprZQxhtWOQ
d8LEy2JvbcS60NX16Ezz1A,xFI5deZ3ktmNYNg72Mlvrg,BwaDbVWjUGRT1xa6KL479w
6ebBeXy2SgBjjegGVIgpTw,xFI5deZ3ktmNYNg72Mlvrg,6j7twhSottkK0deYDvo8iQ
cdkKfU8lEPf9AYVBDJ7SxQ,xFI5deZ3ktmNYNg72Mlvrg,XqiF6ham34yhDBoV9deBtw
qoJ3iLZPBXe1Pqanuj8-AQ,XFLlf453l-wBLMDMKuvOaA,9ocovfP7Hb8NFIsIoWQ9vA
zWGtdzHYdeWeyQF4wnOwFw,XFLlf453l-wBLMDMKuvOaA,MKpb4CVRF4BiBN04YxVClg
hUsJnWyFYGIWK22s8l0e9w,XFLlf453l-wBLMDMKuvOaA,0HqU_2hyiKb4b9W1-_4jgA
2oO7VB1YLfh_1B4sbdXhlg,XfWrqRlu-2cwNzKJnpIhdQ,9nVimyCLmJ6nqiYGPFFaXQ
T274tm_tY7pNWAo-4bB0Wg,XfWrqRlu-2cwNzKJnpIhdQ,2vcVwuCY9prBUYVy2S0BdQ
1UMT833sX1ERUFCQ-FoqYw,XfWrqRlu-2cwNzKJnpIhdQ,3BBMmqPFmvhlxXC_QFTmzw
-Nx8t3vrl38K2JsOObpR_w,XGB7jE-XJqS1ADcTqfkadg,zA-RwpnGSBqQSxDTpWcUWg
LaW-IdnrNawe_IebC4L20A,XGB7jE-XJqS1ADcTqfkadg,704YVPbAPTYvYLM9eaL_4A
kIA0Oqiw6ftmOF7NeuYwRg,XGB7jE-XJqS1ADcTqfkadg,WFlAa03IO0Ik1LhHVZsFKw
fSqYQHhar9zCI8yy4i5fEg,xgCsuE2_dNHe_fhSbrSkGQ,2qKYP7QSxKpJzhFLVMDErg
82DGSrnrq0NrdTKTrb5WIg,xgCsuE2_dNHe_fhSbrSkGQ,G7YTfnY1GvES7HWzh5M9Iw
6tLL1P8k9drb7MJEVwmRhg,xgCsuE2_dNHe_fhSbrSkGQ,17NXchRglZlNQO5RAHWONA
0Cwus8T5TL7AqKa3iAqyFw,xGy55L6ZXImGBD8XuiPXGg,q18q5ln9vEDn42BMu7ctug
LlQ4xnQHAk0I3mf9lVbRLw,xGy55L6ZXImGBD8XuiPXGg,hfYLAZHGEl4a2MHKGUfP_w
oi7oWBEklJcZAGxUpCXXag,xGy55L6ZXImGBD8XuiPXGg,MKc2J15BKElL9qgV19-5lw
8gvd1P3_ncnq-smTEAM8mA,XGZHy1NlV6yX3jvw-77iZg,M-B9LMDf_yMjaRSVg_26wA
PUJLhK8nMc6Es2ImYXKHLw,XGZHy1NlV6yX3jvw-77iZg,a0m8vqt4f3S0zNwojVDyRw
9V17P-1XBXLVliE6x7ozAQ,XGZHy1NlV6yX3jvw-77iZg,7QmxlrKEoWVRZgMyJddcPg
Lq6VdEsdhqKwR0ouqlxpMg,xH-lzsOv7ZlapoPfOlWL6w,wT_PTt9joQyoalCQQK95qQ
HxwwS0IwTMoviOV3M5N9iw,xH-lzsOv7ZlapoPfOlWL6w,6frEop0lGfHwMy00D3FGmA
ThoaBhAEtN9XDgSyS6Myfw,xH-lzsOv7ZlapoPfOlWL6w,zwJFsfzFht7h2Wl7ETxYRg
zcCEjj_IjSBkLq1UPLizww,xh8DQDrve0nYs4vo5bNvhA,0QsbDscXlMw8z0wzoE_MxQ
64D8rWWzIjDZ3kdOmQtdCQ,xh8DQDrve0nYs4vo5bNvhA,I5JDHiITLoKlsHfp4h78Yg
05MpsTohoxyAOOQY7SmGDw,xh8DQDrve0nYs4vo5bNvhA,HDpHbK5UAy9EiQATBJuXNw
OhS4-lcy7L7qQIGHV2uDpg,xHK0JKigVxz8rnbSMlRMKQ,YsV6SPpFhGv1E0lNO0-BUQ
i_f-03oSf9pzBBw5gheZjw,xHK0JKigVxz8rnbSMlRMKQ,joALEMJPBg6fpbfMfVPynQ
VODTLK7f67GUq6TRF2QaYg,xHK0JKigVxz8rnbSMlRMKQ,KbRES47Ln_HML7nSv8mwtw
eoTYathz8twPCpr1euJXkw,xI6VelwUy1F5cG7jQPFbpg,TpckheTLs1RSrbUwMHau2g
6VwkxUKDztQ9M1B8r5GXiQ,xI6VelwUy1F5cG7jQPFbpg,ChRJ_AS7f9KSxtrVhhIF4Q
MJw_vsYE4iqx7RtAd6EjnQ,xI6VelwUy1F5cG7jQPFbpg,ZRI1GNNzYUWbOTuWQl7dnA
_BklPUeV9_Hy8TsZpqCnkQ,xINKkwcF1yhaV81f4xs2gw,lA0723UsN7MZ0E0jS72e9Q
k2SdoGq9er-N30tQTRkGQA,xINKkwcF1yhaV81f4xs2gw,T2JD_ppnxOokhPHlmzc02g
XFjfUN-lUvd5KRBqDQj-1g,xINKkwcF1yhaV81f4xs2gw,ba1mmlBLTjvykZajF0IRTw
SSEAsFkRwQ9FNw0zrfjCTw,xiRBA4j4hb6d6LVs0Z_ZIA,3J-Tcgwj0gr35x8itK-ppg
Df7a-sSYIs4eFDKu9ApvTw,xiRBA4j4hb6d6LVs0Z_ZIA,BvW4uZsMiM7umMmpEzRNVw
wHzDYeCFmU6ztm-NrhYO5Q,xiRBA4j4hb6d6LVs0Z_ZIA,mYQSp20Sv1OONokqYir4fw
bbTzX9cFCgZAO_xSl8wblw,XkNEiWH_8Prj_fT7vzARcA,QxtuiKIDe7taHfGG4Hhnvg
fiD5Zv9jYgobN-PIGNxWyQ,XkNEiWH_8Prj_fT7vzARcA,Y5f6zkkLDmSJjQnW-yV7Mw
Tp58U6vg8Fw-fxezCAaHaA,XkNEiWH_8Prj_fT7vzARcA,6wTPeALMYhObOU8HozA-bg
kmpbeducU-2hrL9ecvtaCQ,xKsPbRN5iMqmBx6GpkHjpg,0MnW9s8YY6PF30COAO201A
fajIjirAB0QxvoyEKPiCmA,xKsPbRN5iMqmBx6GpkHjpg,KoHj_1wmhALzVWSFBFHmnQ
r5SJ2xEbjcfOIIdXwQJKHg,xKsPbRN5iMqmBx6GpkHjpg,rs3fALxxnHMcEaBkWRVq6Q
kmpbeducU-2hrL9ecvtaCQ,XlI8ogKsX1HZRl-A8Ta4Sw,ckkZZPNA4w4dU451c4ctvw
7Fzd2OU3wjVG6F2xaGLaWA,XlI8ogKsX1HZRl-A8Ta4Sw,nXGlUVKKjY9cYH1N3avnVg
SlBizwwTZq4NHEwTIcTxnw,xlNp1N4BAKZWfFbhQT_gqQ,nRgp2E4CtJgCl4Mna3g_hQ
2kKvEQAzfIDmhTmQ18C1NA,xlNp1N4BAKZWfFbhQT_gqQ,O7S1mzIZ5AbzFs8SjbFO5Q
